audit_id,contract_id,content_id,expected_payment,actual_payment,difference,violation_type,is_violation,audited_at
42b12d05-ecd2-4299-a973-b34da8895b27,C0171,Music_118,4464.19,80.1,4384.089999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8785f20f-c6aa-4991-a0d1-dc71956b5f03,C0172,Movie_490,21933.66,8.85,21924.81,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
06eb3038-c0df-4a36-a80a-51ef59a9e864,C0173,Movie_452,15369.11,116.15,15252.960000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
64634327-eb0a-410b-9e55-d8ee43502c90,C0174,Movie_252,12280.22,26.94,12253.279999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6b4291a0-06f3-4e39-9e0d-0ac161caa253,C0175,Show_154,6899.84,192.6,6707.24,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
948a8aa6-24bb-4216-aee1-bebbeef5fd6a,C0176,Show_270,12405.02,71.27,12333.75,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d5beba47-5e36-412c-ac93-c75918e2de9e,C0177,Show_171,9057.58,28.31,9029.27,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d98bd8f0-4658-4d1b-bc89-f49c25e1e2f3,C0178,Movie_130,6548.36,23.85,6524.509999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e3787538-3264-4f69-9a13-69e8ccffe83d,C0179,Show_138,17642.0,10.82,17631.18,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
22d1890f-3778-4f52-ae51-c32ca3d92d0d,C0180,Music_192,12604.0,172.89,12431.11,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b458178e-e201-4ebd-8dca-c0d143a61fd7,C0181,Movie_343,19801.47,298.05,19503.420000000002,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
74c0d847-2fbe-4ad5-a6c9-9c9e3419c661,C0182,Movie_309,5389.1993999999995,107.07,5282.1294,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
4429cd3e-839b-4d79-8dd6-b0b14f6efe72,C0183,Movie_137,7473.21,131.22,7341.99,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
14b46757-24bd-4c46-91e1-b867f9374855,C0184,Movie_089,13362.35,101.96,13260.390000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
0082d476-f117-4a5b-bba3-ddc1a6b65a73,C0185,Movie_328,14225.08,106.93,14118.15,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
aff82651-21e1-40d0-95a2-84958bb6a894,C0186,Movie_476,3287.2642,188.65,3098.6142,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
28084258-14a1-482a-b972-e37b807d272f,C0187,Music_182,24065.41,69.74,23995.67,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
9563bf89-0704-4ba4-857d-adf199e611d3,C0188,Music_051,22369.69,11.11,22358.579999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c04d6df6-99c4-4a6a-b799-30adc994a388,C0189,Music_093,15490.33,313.52,15176.81,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
caccac81-1048-4d9c-b8b2-b7721fe7d5e6,C0190,Movie_376,24233.12,133.41,24099.71,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b71af362-90fd-4268-861f-dd6230438acc,C0191,Movie_179,23170.36,118.81,23051.55,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
889a7f03-acd2-4d62-939c-62dee4b2c096,C0192,Movie_027,13993.56,158.83,13834.73,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
4b8472ab-b9b7-4237-9485-8d3d3a373a5e,C0193,Movie_350,14985.53,444.53,14541.0,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
fe0f7ded-0880-4535-ac38-5551e9084fc7,C0194,Movie_500,5572.03,137.08,5434.95,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2fb762a7-44ba-4e5e-94e4-072d84ec561d,C0195,Movie_475,15221.45,113.01,15108.44,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
702f245d-5488-4e1a-905f-7395129ced49,C0196,Show_118,19206.66,281.77,18924.89,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6421d58c-5dc0-405b-9e64-4102d1f7e7e0,C0197,Show_198,14792.95,171.48,14621.470000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2a4e9fff-e29e-430c-aa55-72ee2870f9b3,C0198,Movie_051,19951.71,89.8,19861.91,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ec3894d8-bd4c-4661-a6f2-afafd12cdfa5,C0199,Movie_212,20159.11,62.9,20096.21,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d99d4ba0-025c-486c-9c22-82ccf99144cb,C0200,Movie_382,9010.0,18.23,8991.77,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ca9ce08c-4641-40ec-910d-e1635349016a,C0201,Music_084,8117.74,19.87,8097.87,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
393bbb43-3f15-43ed-b3f2-59a9c8e71921,C0202,Movie_174,4199.12,242.09,3957.0299999999997,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
82c45558-f634-44e3-b4b4-58e2173cad57,C0203,Movie_148,3270.3995,50.89,3219.5095,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
63a79e2a-4613-4e43-9f7e-3bb9114111de,C0204,Movie_420,13631.09,116.54,13514.55,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d971581f-8798-4d0d-8dbb-9a19ab9587f9,C0205,Music_162,3892.0321999999996,239.5,3652.5321999999996,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d155e9e6-8298-489d-88eb-01ce7d42d01f,C0206,Movie_149,22348.32,174.52,22173.8,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e0a2b80c-2720-4f52-a705-d48a3421028f,C0207,Music_176,3665.21,142.12,3523.09,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3dea4adf-0e63-489e-885e-34394c8dfa5f,C0208,Movie_080,15857.79,98.82,15758.970000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
fd0eebe7-67b6-4eb1-a0b3-433cdb38fa35,C0209,Show_276,4509.95,55.21,4454.74,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
31d0d047-df4d-4077-8234-9ba8ab36bed1,C0210,Movie_303,16935.46,101.23,16834.23,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
0c8777bb-6e1f-4e72-b79e-a3aa67e75ad1,C0211,Music_196,23197.62,163.73,23033.89,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8d3e834f-730a-43be-9cdd-32898f3c3c79,C0212,Show_026,20299.22,57.6,20241.620000000003,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8e86ceb9-ade3-4a7b-a6af-9a4bf58f9914,C0213,Show_275,21577.57,156.89,21420.68,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
428300eb-fc22-49fd-ad34-99d8fe6c239d,C0214,Movie_232,13634.97,354.07,13280.9,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
85c5ace5-07c8-4290-9e04-3510e67f28b4,C0215,Show_126,24704.86,14.6,24690.260000000002,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
fa0f8abf-0b60-42f6-9dab-7ee893e17484,C0216,Music_001,23975.19,71.03,23904.16,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ee8c7992-e57e-48e2-8a54-0cfebc583234,C0217,Show_062,13898.74,581.56,13317.18,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
cf02f2d1-810f-426f-8633-654824e26ae2,C0218,Show_010,14004.36,18.78,13985.58,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
af75318b-b170-4305-bf04-3c90119600c5,C0219,Music_041,9478.81,82.44,9396.369999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
cb04d0f9-598f-41be-9e04-7bc5b7f8bded,C0220,Movie_495,5187.47,60.55,5126.92,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
aa82abee-bb6a-45a7-8a75-ee5c9a077ec7,C0221,Movie_120,6256.67,253.58,6003.09,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
9fee4ae0-de15-42d2-9a97-058e0d85d01a,C0222,Movie_478,8416.37,76.47,8339.900000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
354e6148-8815-4981-8a7b-0457917f6be3,C0223,Movie_145,10772.98,283.01,10489.97,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ff533b1e-c37a-4d7e-b23c-62c52e061557,C0224,Movie_030,7008.2202,797.84,6210.3802,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
164a9962-9ea6-47f8-aefc-9a9ad6fefbf3,C0225,Music_111,8085.92,122.45,7963.47,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a2a47eb4-fa26-4f54-ba2d-e1939662f77b,C0226,Movie_122,20597.61,8.68,20588.93,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
bfd9a925-8a98-4175-a786-83a2221c30ab,C0227,Show_106,14944.56,20.47,14924.09,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
5b8df1a7-0870-4723-8016-2ade749c51c6,C0228,Movie_062,12938.35,330.98,12607.37,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2b19e705-2441-49a9-9f9f-84406ea1f3f9,C0229,Music_072,23897.28,4.53,23892.75,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c500db72-422b-42a7-bdf5-055c0d452079,C0230,Show_073,24126.66,66.4,24060.26,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ebf0e225-423f-46d5-93c0-60f398481640,C0231,Movie_006,24427.48,305.76,24121.72,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
73fcdc8b-8a1e-451e-8b4e-7d4b0eb253f9,C0232,Music_127,17404.99,75.7,17329.29,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
055267f6-21ad-444b-99b4-678eacb7fab9,C0233,Show_140,12687.05,530.6,12156.449999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
722d01b0-b864-4f5c-b7f1-8f767285fea2,C0234,Movie_440,9565.75,65.42,9500.33,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
181753aa-46c7-4eda-9272-e5025aa9dbd3,C0235,Show_230,4534.47,407.14,4127.33,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3ae9a530-cb33-4624-bcc3-4db254cc449f,C0236,Movie_194,14052.84,84.93,13967.91,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a2bde860-8f6b-4209-a61f-21d0156ab0f1,C0237,Show_253,4792.92,67.68,4725.24,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8670cdc7-3d2e-4522-a56c-ce8b2364b67a,C0238,Show_127,15602.29,184.34,15417.95,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
27290804-b161-4f6d-af64-acf3cd4a1b87,C0239,Show_072,5256.87,11.43,5245.44,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
5118b4fb-dc0d-474b-8eef-adb24c0651ff,C0240,Movie_018,7331.11,45.58,7285.53,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
f8bc22e7-2a4c-4499-aa28-cac74e9c7454,C0241,Show_243,13725.06,79.54,13645.519999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
4fae2d51-ff43-4514-b25a-06deb95722de,C0242,Music_115,16691.97,102.07,16589.9,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
67782d41-ea95-44e0-ba31-65cc5c1790f8,C0243,Show_011,13803.85,79.87,13723.98,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6337c34a-5eac-494a-b700-ff1a568e3370,C0244,Show_074,20694.71,284.82,20409.89,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c6388ce2-f9f0-4c43-978f-07defb12d2a8,C0245,Movie_139,20866.42,169.48,20696.94,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
0655563c-6390-4b39-9620-2b143ec3987e,C0246,Movie_192,23064.55,88.23,22976.32,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
f7196cce-5ac8-409c-abfa-da231afb5258,C0247,Movie_005,14697.8,785.84,13911.96,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
95ed561a-abd5-4b15-9314-22afff047175,C0248,Movie_444,2515.38,89.28,2426.1,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a5aad59f-f279-4d94-946f-6c1e59e5a103,C0249,Movie_021,19923.25,4.27,19918.98,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
0379ff74-c455-448b-a380-ec114044a0a2,C0250,Movie_214,24456.87,222.79,24234.079999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ad894dcc-ece1-440b-9cf4-3d6b4706775f,C0251,Movie_065,20825.22,28.97,20796.25,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2259de2f-3b64-4e0e-8728-670902bd440c,C0252,Movie_412,5657.9274,108.22,5549.707399999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
4b4230fd-c28d-40b1-9e24-2e3d2ccda2ec,C0253,Movie_302,6277.47,33.6,6243.87,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b6502ad5-e536-482a-b343-8683574d2733,C0254,Movie_334,8274.8,186.8,8087.999999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b3a857bb-07df-495f-a092-364aeddfaab3,C0255,Movie_193,13594.34,539.61,13054.73,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
edd57a1d-5065-4267-9690-a93fbeedcada,C0256,Show_165,20481.88,11.24,20470.64,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
70eda660-8b76-49b7-b4cc-a98a02890245,C0257,Movie_263,22478.45,120.63,22357.82,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
d4732acb-b1d6-4ef9-8dcc-98c63a38c8af,C0258,Show_148,23704.95,186.03,23518.920000000002,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e436fa17-04dd-4b72-931f-9049de0afc64,C0259,Music_011,18745.86,31.61,18714.25,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c1969d8e-fead-4044-acf0-1a10a9babfc2,C0260,Movie_233,4121.445,31.22,4090.225,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ff064b61-cb91-4a94-9c75-b855d27edf95,C0261,Show_296,4114.344,97.73,4016.614,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
0e1686c7-1665-4354-b223-e2da2e64c1dd,C0262,Show_182,4550.58,231.38,4319.2,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
fe2f1b58-a69f-40bf-8790-b3514beadc22,C0263,Music_005,21334.27,77.48,21256.79,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8a987cc8-63ae-4f72-942d-0b8018862f47,C0264,Movie_483,7619.04,255.03,7364.01,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
61989118-7258-402c-abb9-d196afcd03f8,C0265,Movie_361,13215.9,496.48,12719.42,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8aa0b6e3-2f47-439f-95a4-062e924b2240,C0266,Music_039,5817.57,204.04,5613.53,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c7807125-eb85-4ca7-825a-5e15fd35eb68,C0267,Movie_237,24938.56,89.48,24849.08,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
2426da68-6564-4b4c-9aba-6f23fac45138,C0268,Show_128,21774.04,48.6,21725.440000000002,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e7f20aba-3971-4d75-8d65-d4bd3ff3a096,C0269,Music_158,23310.88,136.86,23174.02,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
29556ec5-9ece-448a-8c5d-6a0222d577a7,C0270,Show_083,13143.55,85.5,13058.05,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
401a6b48-90e6-4a42-b9b5-266f8555ea25,C0271,Movie_273,22515.42,101.16,22414.26,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3eb11272-1b18-40a8-9020-8f93e8893dbf,C0272,Movie_202,9496.36,306.37,9189.99,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3f087174-4d80-44d2-bc23-91a96cbbc9f4,C0273,Movie_014,6728.55,127.57,6600.9800000000005,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6086c4bc-47af-4ebe-ac53-e448b9c33e62,C0274,Movie_428,3976.38,132.59,3843.79,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
7fedc94c-4695-400a-9bfe-ea013473be40,C0275,Movie_240,18354.26,112.33,18241.929999999997,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a87a3411-00c3-41fe-b7dc-cfc7b978701d,C0276,Movie_085,15865.98,38.57,15827.41,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
4f83a49e-5149-4247-82bb-e58b7d743631,C0277,Show_033,5305.8240000000005,112.39,5193.434,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
dc8184e9-2ec9-4a2d-b2a5-39a203e27d0e,C0278,Movie_173,14048.83,11.97,14036.86,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c3d9b9e2-28e5-4e24-b7ad-e7cdbe0f1cb3,C0279,Movie_290,16187.74,46.35,16141.39,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
bf564bf1-ae1a-48b6-8f90-43181cb03135,C0280,Movie_486,21046.99,75.21,20971.780000000002,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
9b293f6c-6dce-48c8-9f44-9f6c56a9a8fc,C0281,Movie_330,13339.11,20.41,13318.7,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
7b152918-581b-44a3-bb2f-bcbc06f9c5b1,C0282,Show_184,6738.1,6064.29,673.8100000000004,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6568cd78-cfe8-46ba-9ddd-7b6e96bc49b7,C0283,Movie_319,24943.05,112.35,24830.7,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
e75ca589-b48f-4ec6-9433-d4cbee450098,C0284,Movie_455,10221.26,109.46,10111.800000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3fe27e37-3e84-4217-b7f0-ce8931cdf8b2,C0285,Movie_250,6575.56,105.62,6469.9400000000005,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a4357474-0f42-4fd7-864c-e64883df0070,C0286,Music_047,23805.78,679.55,23126.23,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3f2b68d9-4c26-450a-b661-1ae837e0f04b,C0287,Movie_280,15675.34,286.94,15388.4,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
88363a37-1a6b-4bf6-b24a-8328784ceb30,C0288,Movie_456,5195.86,141.54,5054.32,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
ad25ce36-e678-4221-9347-e0e4a05383c7,C0289,Music_102,5722.54,94.69,5627.85,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
1776c2c4-ed95-4e9b-b743-2b4cd5219999,C0290,Show_262,8654.38,48.12,8606.259999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
7990a01d-c790-4017-9b40-6e7d67e15944,C0291,Show_048,12153.07,97.71,12055.36,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
443a672e-18d8-4f3b-93a6-a47609fc37e2,C0292,Movie_181,6787.98,28.85,6759.129999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3577287e-4a6f-4985-b50a-b3e19893e5f1,C0293,Show_058,15745.09,53.92,15691.17,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
74396f8e-9101-41ba-bbcc-b9ae212b0153,C0294,Show_129,12257.47,234.22,12023.25,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
77c18bc4-4eb6-4db7-a90a-93f2fcae5ae0,C0295,Movie_424,6162.9523,153.6,6009.3523,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
afccff48-0397-4acf-bdc6-2dac66218e32,C0296,Music_044,10941.83,67.26,10874.57,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
42529cbf-d432-46d3-995e-bd32461394ed,C0297,Movie_011,11877.45,13.5,11863.95,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a7a307c4-32c4-4244-a24f-74cc37945f33,C0298,Movie_200,17387.45,14.63,17372.82,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
7c1cf8d8-1ed8-4ff5-b38e-2c54170dfa85,C0299,Movie_426,13699.13,190.59,13508.539999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
94727ccb-6210-416a-8ee4-e595937cccb5,C0300,Show_035,22983.02,45.62,22937.4,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
bdf9ebaa-2e5d-438c-83e7-c6fb9a51e803,C0301,Movie_032,20039.34,89.74,19949.6,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
67e0b493-a886-483e-a5e9-ccfc1f6dcfa3,C0302,Show_080,12946.24,77.04,12869.199999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
734f04f5-d7ca-484b-bbb4-6129e71ec040,C0303,Movie_405,4637.47,114.59,4522.88,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
497403ea-bdad-46a1-93cc-1e7face65a6c,C0304,Movie_278,23989.51,121.35,23868.16,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
043c91eb-8ae0-4977-893d-0229d7cfcf56,C0305,Movie_445,21303.44,756.02,20547.42,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
77e022a3-8295-438a-a747-1a4c5efa6d1d,C0306,Show_272,17763.85,84.5,17679.35,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
98de4bd3-c81d-41d3-8496-7dcf4d0b6710,C0307,Movie_373,13369.29,96.07,13273.220000000001,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
669f7107-49a2-41a8-95e5-41c9d71d6b4a,C0308,Show_223,19769.4,269.16,19500.24,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6e021fe3-36c5-4026-aa82-39a1aecc8759,C0309,Movie_401,5844.73,452.44,5392.29,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
5db94d72-10b4-445d-859b-5e1e75edf8b1,C0310,Movie_079,19407.18,331.88,19075.3,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
13e30738-cef7-4d08-994e-f33f721da799,C0311,Show_038,4273.69,85.16,4188.53,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
fcea26da-c830-47c0-b511-8ba2e939d2b5,C0312,Show_076,4809.47,308.23,4501.24,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
cce98cef-9094-48c0-b5e3-6533a202d28c,C0313,Show_049,17228.41,37.72,17190.69,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
6f4a8968-cc13-4883-beeb-d7f461b56161,C0314,Show_211,18624.81,706.09,17918.72,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a6587c49-a7c7-4460-90d0-d463c6c38c69,C0315,Movie_042,14823.04,206.28,14616.76,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
014c4dae-26b1-4f88-b34e-12d8c1747ed5,C0316,Music_086,16244.16,82.53,16161.63,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
26b240a0-8891-44e7-ac0a-ad7e474072e6,C0317,Show_133,3546.26,101.3,3444.96,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
bf94cec0-687d-4747-8401-4ebf3a767c55,C0318,Music_059,2597.6,6.02,2591.58,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
7d13fe3d-37fa-4eed-95c7-f2199011a359,C0319,Movie_140,18065.9,206.41,17859.49,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
7ced64af-dd4a-4ed2-bc9b-b22008852596,C0320,Movie_386,11919.96,81.39,11838.57,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b54f329d-9abc-4789-a384-1401c1413148,C0321,Movie_457,18250.32,42.33,18207.989999999998,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
8a25af52-a6b4-4930-9e95-807a157b2dac,C0322,Music_133,17948.75,121.44,17827.31,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
b2b504e8-d831-44b0-a85b-b5d61f54d0c0,C0323,Music_014,23710.16,44.12,23666.04,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
42790b0a-0d7c-4de7-9525-5052b93b306e,C0324,Movie_141,6997.8,10.62,6987.18,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
abfa9266-4fc7-4b64-b652-bf8262a7527d,C0325,Show_125,3226.89,53.05,3173.8399999999997,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
9346fca9-2a87-477d-97a6-4bb0b6e99cd6,C0326,Movie_321,18091.06,196.01,17895.050000000003,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
158be2dc-76e6-4d5b-963f-6551e6745761,C0327,Show_209,19232.57,373.77,18858.8,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
48b404bc-4d92-4382-bfc5-9f9b417ed152,C0328,Movie_458,19115.13,167.23,18947.9,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
82cf4c2d-6192-46c4-b7d4-ecfbdac29fda,C0329,Music_074,5185.46,193.61,4991.85,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
0ebb2f35-19bd-4254-a45c-f6b64ebe1ba6,C0330,Movie_327,2627.02,89.88,2537.14,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3900b422-02ba-4084-8079-3146cc2b91e1,C0331,Movie_127,13537.4,140.44,13396.96,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
0a07e0cd-e5df-49b2-bf20-0ff2c2c85290,C0332,Movie_133,14719.3,133.45,14585.849999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
191b8711-75a6-4e9a-8a1b-8eaf2b2b5b8b,C0333,Music_018,14436.23,537.98,13898.25,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
c10b06b4-0c4b-419c-8dc6-0aac067805fe,C0334,Movie_398,7986.11,66.72,7919.389999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
df033626-9ba6-43b8-a695-b8d82e7335c5,C0335,Music_116,23005.06,187.71,22817.350000000002,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
97ace68e-2b5c-4466-aa4e-3e6801e8a02d,C0336,Music_194,6266.38,329.5,5936.88,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
706bd108-a4ac-4e39-976b-5331424572dc,C0337,Movie_416,21302.46,155.03,21147.43,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
a52ce826-553b-49d8-bb07-55e8d56a006b,C0338,Show_096,3352.44,29.31,3323.13,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
3a33889d-6fac-48e9-9250-bdeddf4f773e,C0339,Movie_259,11671.74,35.35,11636.39,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
84709414-e355-4d72-b479-37662971158e,C0340,Movie_314,4064.5521000000003,428.47,3636.0821000000005,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
06a6ed5b-2ca6-42c5-a5b7-c320aac8abdc,C0341,Movie_410,4446.37,87.52,4358.849999999999,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
78491524-d59c-467b-a2f8-4e7ef611f9ef,C0342,Movie_163,20427.33,85.48,20341.850000000002,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
178c847d-9f16-49fe-82d4-3ec8de8f16c9,C0343,Movie_305,5680.91,47.68,5633.23,UNDERPAYMENT,True,2026-04-01T16:39:44.371684
